trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.5, 'e': 0.1572956799768517}",20,10,-0.17602518175336712,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.15650920157696746}",20,0,8.739128465951929,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
371,False,"{'a': 0.5, 'e': 0.1557266555690826}",30,22,17.1642521004506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.1549480222912372}",25,13,15.568009878237373,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.5, 'e': 0.15417328217978102}",30,2,16.34239173052316,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.1534024157688821}",25,7,-2.5891097952374134,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.1526354036900377}",30,4,38.478614070790286,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.5, 'e': 0.1518722266715875}",20,14,10.467059228958451,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.15111286553822956}",30,0,23.551009146412635,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
378,False,"{'a': 0.5, 'e': 0.15035730121053842}",20,14,10.043741689928236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.5, 'e': 0.14960551470448571}",20,9,18.36429284543714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.5, 'e': 0.14885748713096328}",20,3,11.26831522837815,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.14811319969530848}",25,20,9.643442498934327,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.14737263369683193}",20,11,3.4541396479371915,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
383,False,"{'a': 0.5, 'e': 0.14663577052834778}",25,8,24.58860084403946,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.14590259167570604}",25,8,-35.6311678732044,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
385,False,"{'a': 0.5, 'e': 0.14517307871732751}",25,9,12.949035400344211,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
386,False,"{'a': 0.5, 'e': 0.14444721332374086}",20,12,15.200243912476367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.5, 'e': 0.14372497725712216}",25,17,6.532648315576515,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.14300635237083656}",35,19,28.703214783308933,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.14229132060898236}",25,9,18.03800816948479,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.14157986400593744}",20,0,-26.157111430443024,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
391,False,"{'a': 0.5, 'e': 0.14087196468590776}",30,0,27.154002662118085,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.14016760486247823}",25,6,31.175000346251622,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.5, 'e': 0.13946676683816583}",20,0,33.690180058268695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
394,False,"{'a': 0.5, 'e': 0.138769433003975}",25,13,24.37746342643004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.13807558583895513}",20,10,18.587424508461194,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.13738520790976036}",20,16,7.624872102843966,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.13669828187021155}",25,0,-23.03860046879724,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
398,False,"{'a': 0.5, 'e': 0.13601479046086049}",20,10,6.068482633427583,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.1353347165085562}",25,13,-0.3808663642229282,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.1346580429260134}",25,10,18.331497091186343,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.13398475271138333}",25,0,-0.03265387690856869,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
402,False,"{'a': 0.5, 'e': 0.13331482894782642}",20,5,12.072057452869524,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.13264825480308728}",30,8,32.506908214463685,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.5, 'e': 0.13198501352907185}",20,10,-38.47466338178761,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
405,False,"{'a': 0.5, 'e': 0.1313250884614265}",25,16,16.5603180092325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.5, 'e': 0.13066846301911936}",20,10,21.091964420269456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.13001512070402377}",20,9,22.346944158798387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.12936504510050365}",30,1,34.640335225352025,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.12871821987500112}",20,12,12.872712654986893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.12807462877562611}",25,9,15.356355393717052,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.12743425563174798}",25,8,20.928908956110075,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.12679708435358925}",30,17,22.616601753615683,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.1261630989318213}",35,23,21.045999330203706,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.1255322834371622}",25,18,13.67794971148188,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.12490462201997637}",25,6,-21.67829160779041,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
416,False,"{'a': 0.5, 'e': 0.1242800989098765}",30,20,19.005215723232585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.12365869841532712}",25,0,-11.636390485490091,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
418,False,"{'a': 0.5, 'e': 0.12304040492325048}",25,17,16.05178255102681,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.12242520289863422}",25,1,9.926213887402836,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.12181307688414106}",20,14,8.994009464399575,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.12120401149972035}",25,0,25.41930552009461,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
422,False,"{'a': 0.5, 'e': 0.12059799144222175}",20,7,14.92886683011527,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.11999500148501063}",30,12,-61.71145412339499,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
424,False,"{'a': 0.5, 'e': 0.11939502647758558}",25,17,3.34377850475141,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.11879805134519765}",25,15,4.045873742234141,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.11820406108847166}",20,0,-10.10379190847835,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
427,False,"{'a': 0.5, 'e': 0.11761304078302931}",20,12,12.098958213588846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.11702497557911416}",20,12,12.414753648592168,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.11643985070121858}",20,0,-32.974115272876055,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
430,False,"{'a': 0.5, 'e': 0.1158576514477125}",20,12,-29.568779136125624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
431,False,"{'a': 0.5, 'e': 0.11527836319047394}",25,16,15.082611482698875,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.11470197137452157}",25,18,11.20921587489036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.11412846151764895}",30,10,14.047491708319635,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.11355781921006071}",20,16,5.526635309950897,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.1129900301140104}",25,14,21.48657656425283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.11242507996344035}",20,8,9.331972934121744,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.11186295456362315}",20,9,18.42112569685972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.11130363979080503}",30,15,22.073649323012845,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.110747121591851}",25,17,2.098585836082198,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.11019338598389175}",25,11,21.82618767162387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.10964241905397229}",20,12,-2.946352796776653,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.10909420695870244}",20,11,17.702305189407344,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.10854873592390892}",20,6,25.30337440839092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.10800599224428938}",20,9,6.6548536295984215,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.10746596228306793}",20,14,10.6100806153524,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.5, 'e': 0.10692863247165259}",35,8,-6.871891450198584,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1
447,False,"{'a': 0.5, 'e': 0.10639398930929432}",20,8,15.234529335014809,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.10586201936274785}",20,8,15.371026707999185,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.5, 'e': 0.1053327092659341}",25,0,19.847911577232072,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
450,False,"{'a': 0.5, 'e': 0.10480604571960443}",25,8,19.057718907260707,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.10428201549100642}",20,0,22.783559383943338,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
452,False,"{'a': 0.5, 'e': 0.10376060541355138}",25,0,13.310630430465991,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
453,False,"{'a': 0.5, 'e': 0.10324180238648363}",20,14,11.311060165612979,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.10272559337455121}",20,0,-5.39850317634697,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
455,False,"{'a': 0.5, 'e': 0.10221196540767845}",25,10,14.157343709320152,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.10170090558064006}",30,11,24.47888259459694,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.10119240105273686}",20,10,16.934025479727428,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.10068643904747317}",30,0,37.04723218593085,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
459,False,"{'a': 0.5, 'e': 0.1001830068522358}",25,8,33.52105538177176,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.09968209181797462}",20,16,7.003579074823119,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.09918368135888475}",20,7,23.126952250290323,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.09868776295209034}",30,12,9.231735350786355,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.09819432413732988}",25,14,10.092838797944328,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.09770335251664322}",20,5,17.156811305031415,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.09721483575406001}",20,9,17.609347513051645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.09672876157528972}",25,1,-4.411531620716236,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
467,False,"{'a': 0.5, 'e': 0.09624511776741326}",30,14,28.811193959014364,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.0957638921785762}",25,0,6.399483885062585,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.09528507271768331}",20,16,7.364512215912465,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.0948086473540949}",20,11,15.33888793785699,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.09433460411732442}",20,0,28.654199529992567,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
472,False,"{'a': 0.5, 'e': 0.0938629310967378}",20,11,16.25714371370936,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.09339361644125412}",30,10,35.1519611541149,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.5, 'e': 0.09292664835904783}",25,0,35.661975364480675,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
475,False,"{'a': 0.5, 'e': 0.0924620151172526}",20,13,12.71462801832611,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.09199970504166634}",25,13,23.16690280189063,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.091539706516458}",20,3,28.855967955235815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.09108200798387571}",25,19,11.12725318744587,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.09062659794395633}",20,16,5.500765623096894,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.09017346495423655}",30,22,11.862799169734508,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.08972259762946537}",20,16,7.021721253785358,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.08927398464131804}",25,17,17.255654986955278,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.08882761471811144}",25,17,18.615266687781393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.0883834766445209}",30,18,27.445569498148505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.08794155926129829}",25,5,33.300490393553865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.0875018514649918}",25,0,-9.103501858129546,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
487,False,"{'a': 0.5, 'e': 0.08706434220766683}",20,14,12.0229828141286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.0866290204966285}",25,13,20.028842637368374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.08619587539414536}",20,6,27.18843539883455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.08576489601717463}",20,14,9.487419526156621,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.08533607153708876}",25,15,20.273199658336388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.08490939117940331}",25,18,11.350699227346706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.0844848442235063}",25,14,18.483743743955333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.08406242000238877}",20,16,8.861398736156243,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.08364210790237682}",20,6,0.5558262071210067,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.08322389736286494}",20,0,22.40461925125003,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.0828077778760506}",20,3,-11.890856641044934,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
498,False,"{'a': 0.5, 'e': 0.08239373898667036}",20,12,16.106705136160507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.081981770291737}",20,0,15.528030592902654,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
500,False,"{'a': 0.5, 'e': 0.08157186144027832}",20,12,12.648316206993817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.08116400213307692}",35,22,-29.95543899864732,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
502,False,"{'a': 0.5, 'e': 0.08075818212241154}",20,11,-0.6246678371288958,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.08035439121179949}",25,4,34.17198043798416,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.07995261925574049}",20,13,10.15016250784644,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.07955285615946178}",20,4,23.66527208977118,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.07915509187866447}",25,11,26.70510431289553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.07875931641927116}",25,13,22.140244738100677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.0783655198371748}",25,17,14.984862970921037,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.07797369223798892}",30,16,22.604463733353093,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.07758382377679898}",25,20,10.543762525757868,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.07719590465791498}",30,12,37.58638125554402,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.07680992513462541}",20,9,21.92103724962768,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.07642587550895227}",20,6,26.501014545212993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.07604374613140752}",20,2,-13.736200596255852,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
515,False,"{'a': 0.5, 'e': 0.07566352740075048}",20,3,28.987886037292345,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.07528520976374672}",20,5,25.154576632144757,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.074908783714928}",25,8,36.314815009945335,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.07453423979635335}",25,20,8.267793933441483,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.07416156859737158}",25,8,5.999366062004201,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.07379076075438473}",30,19,-19.849730726875432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
521,False,"{'a': 0.5, 'e': 0.0734218069506128}",20,9,20.933665783897286,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.07305469791585974}",20,0,27.75471841846995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
523,False,"{'a': 0.5, 'e': 0.07268942442628044}",30,14,3.6661447546831663,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.07232597730414904}",30,18,17.777961658068815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.07196434741762829}",20,2,30.118487533793274,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.07160452568054015}",25,20,9.961453932238536,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.07124650305213745}",25,14,23.594050311209582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.07089027053687676}",25,17,15.92586979548696,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.07053581918419238}",20,13,-29.8861138805469,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
530,False,"{'a': 0.5, 'e': 0.07018314008827141}",25,11,23.06218035721305,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.06983222438783006}",20,3,24.92652179514428,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.0694830632658909}",20,11,-23.036890135846498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
533,False,"{'a': 0.5, 'e': 0.06913564794956145}",25,12,22.3801837879652,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.06878996970981364}",20,16,6.6736572741372,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.06844601986126457}",25,17,15.868146953276197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.06810378976195826}",25,13,23.298897427978247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.06776327081314847}",25,7,20.73985780061753,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.06742445445908272}",20,6,19.844521188324084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.06708733218678731}",20,10,-27.228817585453545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
540,False,"{'a': 0.5, 'e': 0.06675189552585337}",30,15,21.601931482343364,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.06641813604822411}",30,17,26.708468922407597,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.06608604536798299}",25,14,19.37997925931749,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.5, 'e': 0.06575561514114306}",20,0,-0.5968820196375821,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
544,False,"{'a': 0.5, 'e': 0.06542683706543735}",20,9,18.144041098673327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.06509970288011016}",20,7,-21.77022939049827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
546,False,"{'a': 0.5, 'e': 0.06477420436570962}",30,11,16.277351048363244,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
547,False,"{'a': 0.5, 'e': 0.06445033334388106}",30,21,19.530292586806542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.06412808167716166}",20,5,25.990927978017076,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.06380744126877586}",30,7,44.79082244173998,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.06348840406243197}",25,12,-3.8896853516275742,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.0631709620421198}",30,8,28.2856409058432,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 0.06285510723190921}",20,9,20.979329159142495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.5, 'e': 0.06254083169574966}",25,15,17.56963492736522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
